,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
50,-0.005999999999999999,3.126333333333328e-05,0.01828151262412962,-0.04506666666666665,0.025766666666666636,-0.12323763705749637,-0.0985901096459971,10.0,0.04761904761904767,0.7754,False,AF7_P5,alpha,EEG_EEG,1.0,0.9343912070554167
51,-0.0227333333333333,0.00012514999999999749,0.011029528207384938,-0.042366666666666664,0.0003333333333333313,-0.766817014408373,-0.6134536115266984,4.0,0.6190476190476191,0.0388,False,AF7_P6,alpha,EEG_EEG,1.0,0.254494623655914
52,-0.03306666666666668,-2.6746666666674357e-05,0.014640274259507572,-0.06863333333333334,-0.008566666666666634,-0.8418226170410199,-0.673458093632816,3.0,0.7142857142857142,0.0034,True,AF7_PO3,alpha,EEG_EEG,1.0,0.04720789074355083
53,-0.03563333333333328,-8.713333333333628e-06,0.017303447096204724,-0.06799999999999998,-0.003266666666666583,-0.763809103709115,-0.611047282967292,4.0,0.6190476190476191,0.0346,True,AF7_PO4,alpha,EEG_EEG,1.0,0.24148741418764302
54,-0.010733333333333367,3.460333333333253e-05,0.014538379439278389,-0.03999999999999995,0.015266666666666583,-0.2761080120417616,-0.2208864096334093,10.0,0.04761904761904767,0.4938,False,AF7_PO7,alpha,EEG_EEG,1.0,0.83563343813575
55,-0.03746666666666667,3.747333333332936e-05,0.010057133972921356,-0.06366666666666666,-0.022166666666666668,-1.3872255968828835,-1.109780477506307,0.0,1.0,0.0,True,AF7_PO8,alpha,EEG_EEG,0.0,0.0
56,-0.04083333333333333,-2.1959999999994484e-05,0.02061251977648966,-0.08063333333333333,-0.0021666666666666826,-0.734140050408632,-0.5873120403269055,3.0,0.7142857142857142,0.042,True,AF7_POz,alpha,EEG_EEG,1.0,0.266504854368932
57,-0.01803333333333335,6.793333333331153e-06,0.01666137654929171,-0.042800000000000005,0.025617426033981976,-0.4023975918530172,-0.3219180734824138,6.0,0.4285714285714286,0.3038,False,AF7_TPP7h,alpha,EEG_EEG,1.0,0.7053463587921848
58,-0.02538333333333335,0.00017080833333333462,0.016124063664009793,-0.054666666666666676,0.009699999999999931,-0.5886895645235047,-0.4709516516188038,4.0,0.6190476190476191,0.1296,False,AF7_TTP8h,alpha,EEG_EEG,1.0,0.5032500000000001
59,-0.007133333333333318,7.650999999999925e-05,0.011093114806436858,-0.03089999999999997,0.0117,-0.24011851427998981,-0.19209481142399187,9.0,0.14285714285714285,0.544,False,AFz_AF4,alpha,EEG_EEG,1.0,0.8595406665515455
60,-0.009666666666666636,9.785666666666838e-05,0.018315280965646327,-0.05229999999999998,0.01993333333333337,-0.1974914601818912,-0.15799316814551298,9.0,0.14285714285714285,0.6382,False,AFz_C1,alpha,EEG_EEG,1.0,0.8976986933128364
61,0.0037666666666666313,-2.381666666666617e-05,0.009240967433105818,-0.013533333333333402,0.022266666666666633,0.15338662425177677,0.12270929940142142,9.0,-0.14285714285714285,0.7048,False,AFz_C2,alpha,EEG_EEG,1.0,0.9131860662701784
62,-0.009599999999999968,4.064000000000151e-05,0.016708350784740995,-0.04139999999999993,0.023466666666666667,-0.21554461496670205,-0.17243569197336164,8.0,0.23809523809523814,0.5762,False,AFz_C5,alpha,EEG_EEG,1.0,0.8759441953163927
63,-0.010833333333333249,5.389999999999215e-06,0.01978487710778416,-0.03929999999999993,0.044976798116443555,-0.20552064150552926,-0.1644165132044234,6.0,0.4285714285714286,0.5394,False,AFz_C6,alpha,EEG_EEG,1.0,0.8574258970358815
64,-0.018633333333333283,8.522333333333201e-05,0.01349986615510232,-0.0390999999999999,0.017299999999999982,-0.5138900094287888,-0.41111200754303107,5.0,0.5238095238095237,0.1876,False,AFz_CP3,alpha,EEG_EEG,1.0,0.590485036119711
65,-0.0503833333333333,-5.087166666666032e-05,0.028216944493437854,-0.11496666666666662,-0.0037999999999999852,-0.6641778609716689,-0.5313422887773351,3.0,0.7142857142857142,0.0478,True,AFz_CP4,alpha,EEG_EEG,1.0,0.28888375165125496
66,-0.03913333333333333,-2.9980000000005835e-05,0.026026067690333526,-0.10186666666666666,0.003866666666666701,-0.559768547298688,-0.4478148378389504,5.0,0.5238095238095237,0.1304,False,AFz_CPz,alpha,EEG_EEG,1.0,0.5038682432432432
67,-0.006233333333333331,-9.561999999999939e-05,0.0262486469563256,-0.051945524099793514,0.04896666666666668,-0.08809960190270476,-0.07047968152216381,9.0,0.14285714285714285,0.7862,False,AFz_F1,alpha,EEG_EEG,1.0,0.9372763963025649
68,-0.03133333333333332,0.00012304333333332945,0.012401738148981354,-0.0613666666666666,-0.010700000000000015,-0.9411851335278254,-0.7529481068222603,2.0,0.8095238095238095,0.0022,True,AFz_F2,alpha,EEG_EEG,1.0,0.0337751677852349
69,-0.02396666666666665,-4.190333333333601e-05,0.01376040926392291,-0.05100000000000002,0.001800000000000034,-0.6510857672049325,-0.520868613763946,5.0,0.5238095238095237,0.081,False,AFz_F5,alpha,EEG_EEG,1.0,0.3904899894625922
70,-0.0036999999999999997,8.50733333333329e-05,0.018777889233977035,-0.04159999999999996,0.03266666666666665,-0.0737411802184291,-0.05899294417474328,10.0,0.04761904761904767,0.8692,False,AFz_F6,alpha,EEG_EEG,1.0,0.9584035636888996
