,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
46,-0.004262851031600033,-1.4380552542060318e-06,0.006832711518593447,-0.017592604989733966,0.008984455545880267,-0.23271378769745163,-0.18617103015796133,8.0,0.23809523809523814,0.545,False,P4_ECG,alpha,EEG_ECG,1.0,0.8776335078534031
47,0.001192881825411883,1.4309257327723476e-05,0.006278847835775591,-0.013027020653764433,0.011573846702038799,0.07058269969479355,0.05646615975583485,9.0,-0.14285714285714285,0.7542,False,P5_ECG,alpha,EEG_ECG,1.0,0.9669629629629629
48,-0.002232615508082066,2.8764408731345344e-05,0.007453303544305929,-0.015291981508349215,0.013611834226264455,-0.11149045629671245,-0.08919236503736996,9.0,0.14285714285714285,0.7602,False,P6_ECG,alpha,EEG_ECG,1.0,0.9669629629629629
49,-0.00767387718690065,9.782204658551237e-06,0.006146009984936962,-0.019106716804617185,0.004607232873410882,-0.46567540388944717,-0.37254032311155777,5.0,0.5238095238095237,0.2172,False,P7_ECG,alpha,EEG_ECG,1.0,0.6378857142857143
50,0.0012137462034033338,1.942376210491755e-05,0.006655566921221117,-0.013877669387643133,0.012282990355528066,0.06801682485331251,0.054413459882650006,10.0,-0.04761904761904767,0.8314,False,PO3_ECG,alpha,EEG_ECG,1.0,0.9693830508474577
51,-0.005688287768348482,3.965139929285044e-06,0.006863093431394672,-0.0150564660319905,0.014826550022321182,-0.30934601787669747,-0.24747681430135798,6.0,0.4285714285714286,0.4634,False,PO4_ECG,alpha,EEG_ECG,1.0,0.8417298850574713
52,-0.002529786138581066,-7.189133057844584e-06,0.009283903928445358,-0.021859678462916882,0.014918589492387717,-0.10120489904275874,-0.080963919234207,9.0,0.14285714285714285,0.798,False,PO7_ECG,alpha,EEG_ECG,1.0,0.9693830508474577
53,-0.008748345405043165,1.9893417516302775e-05,0.00941763013586343,-0.026188748492404032,0.010342080306578334,-0.3466936436471649,-0.2773549149177319,6.0,0.4285714285714286,0.3604,False,PO8_ECG,alpha,EEG_ECG,1.0,0.7851571428571429
54,-0.005132757854688683,2.861465274814519e-05,0.0063804785607165316,-0.020903074955895513,0.004850901492947083,-0.3002464658699096,-0.2401971726959277,8.0,0.23809523809523814,0.4536,False,POz_ECG,alpha,EEG_ECG,1.0,0.8417298850574713
55,-0.005014714469615366,-3.3273736264300725e-05,0.006045048997032632,-0.017529354076507617,0.006149093730129766,-0.3088063544403102,-0.24704508355224816,7.0,0.3333333333333333,0.4174,False,Pz_ECG,alpha,EEG_ECG,1.0,0.812182389937107
56,-0.009590642917572651,1.3082577276442992e-05,0.007893309328863892,-0.0271018092310355,0.004273346716978583,-0.45380533608341167,-0.36304426886672936,5.0,0.5238095238095237,0.2144,False,TP10_ECG,alpha,EEG_ECG,1.0,0.6378857142857143
57,-0.015519220370478532,-2.9959002173538668e-05,0.004913843032046083,-0.023869940755793333,-0.004740254004634267,-1.169402888252922,-0.9355223106023376,1.0,0.9047619047619047,0.0024,True,TP9_ECG,alpha,EEG_ECG,0.732,0.036599999999999994
58,-0.0006147655256295504,8.280098573341921e-06,0.006376837809757923,-0.012264853610618185,0.012421732618765334,-0.035743271520002375,-0.0285946172160019,10.0,-0.04761904761904767,0.8978,False,TPP7h_ECG,alpha,EEG_ECG,1.0,0.9693830508474577
59,-0.002329474266819583,3.868606494914113e-05,0.008760834286938038,-0.022978809581908784,0.01205989889644265,-0.09887861616959727,-0.07910289293567782,9.0,0.14285714285714285,0.8348,False,TPP8h_ECG,alpha,EEG_ECG,1.0,0.9693830508474577
60,0.003905569845445317,3.95375428318182e-05,0.008475792784644458,-0.012782792860056,0.019657972826302852,0.1710226228960498,0.13681809831683986,8.0,-0.23809523809523814,0.6438,False,TTP8h_ECG,alpha,EEG_ECG,1.0,0.9101990740740741
61,0.0030682250041542333,1.594340449724476e-05,0.003940478774805632,-0.004764038638085616,0.010345986190863583,0.2882768045532371,0.2306214436425897,7.0,-0.3333333333333333,0.4612,False,AF3_ECG,beta,EEG_ECG,1.0,0.8417298850574713
62,0.0008636490850376671,-1.251107437484297e-05,0.0028833425353725836,-0.0058235969915581,0.00567837901858475,0.11119083632109075,0.0889526690568726,9.0,-0.14285714285714285,0.7576,False,AF4_ECG,beta,EEG_ECG,1.0,0.9669629629629629
63,0.0035923326848579153,-5.999745479048739e-06,0.003083766577493956,-0.002342475800187301,0.0097545359385966,0.43361507672449534,0.3468920613795963,6.0,-0.4285714285714286,0.2426,False,AF7_ECG,beta,EEG_ECG,1.0,0.6606517857142857
64,-0.0025664477794981005,8.759954566413004e-06,0.0027895598482939473,-0.0069008329451766826,0.00461948415246162,-0.3415245542790347,-0.2732196434232278,7.0,0.3333333333333333,0.371,False,AFz_ECG,beta,EEG_ECG,1.0,0.7912937062937063
65,-0.003200755288781283,9.291137123177643e-06,0.002410003693776262,-0.008434047068232366,0.0010471379525140668,-0.49392843994032026,-0.39514275195225623,7.0,0.3333333333333333,0.1846,False,C1_ECG,beta,EEG_ECG,1.0,0.5926631578947368
66,0.0034957311896511166,1.9802573761258744e-05,0.0025671910462129,-0.001226621903766,0.0088085061596448,0.5067628094032738,0.40541024752261906,5.0,-0.5238095238095237,0.1758,False,C2_ECG,beta,EEG_ECG,1.0,0.5704148936170214
67,-0.0032900878728166004,-5.795473518987321e-07,0.0028253760299270423,-0.00867513507099375,0.0021697611970595662,-0.4311748902260954,-0.34493991218087633,5.0,0.5238095238095237,0.255,False,C3_ECG,beta,EEG_ECG,1.0,0.6622118644067796
68,0.0035259829612992333,-1.2477062627070084e-05,0.0034328062152642618,-0.002875789072480317,0.010716867156880083,0.3890231700193413,0.31121853601547306,6.0,-0.4285714285714286,0.3462,False,C4_ECG,beta,EEG_ECG,1.0,0.7764044117647059
69,-0.005020517941197999,-1.4494382976804228e-05,0.003138769708327171,-0.0108604411468877,0.0015039470692043005,-0.6033798059839135,-0.4827038447871308,4.0,0.6190476190476191,0.1122,False,C5_ECG,beta,EEG_ECG,1.0,0.4828450704225352
70,-0.004580164739066199,8.930956198312245e-06,0.0016940584699668979,-0.00814896276577395,-0.0014711736125301831,-1.007050884692751,-0.8056407077542009,2.0,0.8095238095238095,0.0024,True,C6_ECG,beta,EEG_ECG,0.732,0.036599999999999994
71,-0.010770539429951683,-2.402000406213564e-05,0.0019491287211785679,-0.014820018547121084,-0.007302310844209199,-2.054280891698067,-1.6434247133584536,0.0,1.0,0.0,True,CP1_ECG,beta,EEG_ECG,0.0,0.0
72,0.0002939988537570501,2.1896160808096204e-06,0.002622444982178736,-0.004608349474868249,0.005601487310657301,0.042345796741522536,0.03387663739321803,10.0,0.04761904761904767,0.9186,False,CP2_ECG,beta,EEG_ECG,1.0,0.9693830508474577
73,-0.010325362764287117,-4.539380596108901e-05,0.0037656514093143585,-0.018717266510857453,-0.0038572073782406333,-1.0221618355895876,-0.8177294684716702,1.0,0.9047619047619047,0.0,True,CP3_ECG,beta,EEG_ECG,0.0,0.0
74,-0.00034774642884985023,-1.0492542230253557e-05,0.0038360022446178193,-0.00772039425426265,0.0072010403083606666,-0.034316585403058944,-0.027453268322447155,9.0,0.14285714285714285,0.905,False,CP4_ECG,beta,EEG_ECG,1.0,0.9693830508474577
75,-0.006502338790796899,-1.754042020541205e-06,0.002200085803356042,-0.011902149250907717,-0.0026252357040399167,-1.0971291951298277,-0.8777033561038622,0.0,1.0,0.0,True,CP5_ECG,beta,EEG_ECG,0.0,0.0
76,-0.003765368407103333,-1.491160715869121e-05,0.0031428040348316574,-0.00985640899330125,0.0020484152856804004,-0.44624535067240556,-0.3569962805379245,6.0,0.4285714285714286,0.2298,False,CP6_ECG,beta,EEG_ECG,1.0,0.6550373831775701
77,-0.007904256132135882,-1.5589126133135067e-05,0.003099494485210849,-0.0144530660754915,-0.0022082950830572164,-0.9484867349755021,-0.7587893879804017,2.0,0.8095238095238095,0.0058,True,CPz_ECG,beta,EEG_ECG,1.0,0.06317857142857143
78,-0.003205185142273233,-1.5266951018932332e-05,0.0016545268156907217,-0.005809798429651433,0.000794838553727533,-0.7178988835862348,-0.5743191068689878,4.0,0.6190476190476191,0.0728,False,Cz_ECG,beta,EEG_ECG,1.0,0.3895438596491228
79,-0.006675433159879974,1.4981029009398898e-05,0.0025022641007421496,-0.012713553824021173,-0.002859622114727357,-0.9956995078752634,-0.7965596063002107,1.0,0.9047619047619047,0.0002,True,F1_ECG,beta,EEG_ECG,0.061000000000000006,0.004357142857142857
80,-0.00012127560197345008,-4.1794911309183796e-06,0.002086113649631181,-0.004634443546266933,0.003609492713761583,-0.021535160119500612,-0.01722812809560049,10.0,-0.04761904761904767,0.958,False,F2_ECG,beta,EEG_ECG,1.0,0.9809127516778524
81,-0.000446863971203983,-1.4672074940269401e-05,0.002041882806561855,-0.004302829958997016,0.003740208455349517,-0.08109523539692237,-0.0648761883175379,10.0,0.04761904761904767,0.8254,False,F3_ECG,beta,EEG_ECG,1.0,0.9693830508474577
82,0.0027466655853473666,-2.471299750281871e-05,0.004281359609434521,-0.0031560326876635494,0.015228864814995899,0.23978135689911315,0.19182508551929053,10.0,0.04761904761904767,0.601,False,F4_ECG,beta,EEG_ECG,1.0,0.8930873786407766
83,-0.0024236829673513834,-1.4477549608661253e-05,0.0022843842309665345,-0.006683766346900766,0.002152240238846583,-0.392261189508633,-0.3138089516069064,7.0,0.3333333333333333,0.288,False,F5_ECG,beta,EEG_ECG,1.0,0.7027199999999999
84,0.002358240727999233,9.997798168351595e-06,0.001730931265759824,-0.0004744684488508498,0.0064972950452366314,0.5065000526998283,0.4052000421598627,7.0,-0.3333333333333333,0.1572,False,F6_ECG,beta,EEG_ECG,1.0,0.5327333333333334
85,0.0039708691601688,5.067792641202766e-06,0.004309856473214881,-0.004407070764405799,0.012305931906914883,0.3425657018856864,0.2740525615085491,7.0,-0.3333333333333333,0.3592,False,F8_ECG,beta,EEG_ECG,1.0,0.7851571428571429
86,-0.007229629738734117,-3.0484647520729637e-05,0.0034976253940365103,-0.014479505795723517,-0.0009150600231435834,-0.7668524500458799,-0.613481960036704,3.0,0.7142857142857142,0.03,True,FC1_ECG,beta,EEG_ECG,1.0,0.23179999999999998
87,0.0023761308484098165,2.0137527989612467e-05,0.002473062059252225,-0.0032153335901362336,0.0063724344698525715,0.3559241470268892,0.28473931762151133,5.0,-0.5238095238095237,0.344,False,FC2_ECG,beta,EEG_ECG,1.0,0.7764044117647059
88,-0.003417436500547434,2.845859446910879e-05,0.003325397436924863,-0.010244182132734416,0.002672739788399417,-0.38304010302925307,-0.3064320824234025,7.0,0.3333333333333333,0.3274,False,FC3_ECG,beta,EEG_ECG,1.0,0.7558496240601503
89,0.001374092898574083,9.176203560071206e-06,0.001622306988662746,-0.0014546630898647336,0.0048433837410322,0.3173629996578739,0.2538903997262991,8.0,-0.23809523809523814,0.4224,False,FC4_ECG,beta,EEG_ECG,1.0,0.812182389937107
90,-0.0026000753819075406,4.439538770783808e-06,0.0033152965118091486,-0.009750566481061141,0.0032211439647742593,-0.29190213722510616,-0.23352170978008494,9.0,0.14285714285714285,0.4684,False,FC5_ECG,beta,EEG_ECG,1.0,0.8417298850574713
91,-0.0005798216500551668,6.212721290430718e-06,0.004055735441501648,-0.006800638779870833,0.009900470543267183,-0.0534304861031346,-0.04274438888250768,9.0,0.14285714285714285,0.8462,False,FC6_ECG,beta,EEG_ECG,1.0,0.9693830508474577
92,-0.004240380346257583,2.699373516994348e-06,0.0012491105671120473,-0.006577975500774661,-0.0017430323973804335,-1.2674734188611816,-1.0139787350889453,1.0,0.9047619047619047,0.0004,True,FCz_ECG,beta,EEG_ECG,0.12200000000000001,0.008133333333333334
93,-0.0062750029622797325,8.51045632911749e-06,0.003296329665018502,-0.013307758885492432,-0.0003270434348169833,-0.7047276193513488,-0.563782095481079,2.0,0.8095238095238095,0.0428,True,FFT7h_ECG,beta,EEG_ECG,1.0,0.2777446808510638
94,0.008482760945925467,-3.0001553601513575e-06,0.003322503367979118,0.0021307415203859334,0.014834780371464998,0.9504950086816197,0.7603960069452959,2.0,-0.8095238095238095,0.0052,True,FFT8h_ECG,beta,EEG_ECG,1.0,0.061
